"NOMBDIST","year","month","falciparum","vivax","aet","prcp","q","soilm","tmax","tmin","water_deficit","loss","loss_km2","cum_loss_km2","diag","enviro","nets","workers","pamafro","pop2015","NOMBPROV","NOMBDEP","IDDIST"
"PASTAZA",2002,4,216,79,59.6659638661457,307.980622931178,248.315260845016,39.7379518091439,31.2098494131402,21.5485441617698,0,5718067.41765592,5.71806741765591,8.12113357659146,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2002,5,404,99,75.848293227843,238.378915533962,162.531024090258,39.7379518091439,30.6246485786744,21.9843574412855,0,5718067.41765592,5.71806741765591,8.12113357659146,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2002,6,196,77,72.0252007787007,137.436144710066,65.4114457890691,39.7379518091439,30.1081023982251,21.5950200797085,0,5718067.41765592,5.71806741765591,8.12113357659146,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2002,7,104,83,74.4476908296945,182.846084410886,108.399397394265,39.7379518091439,29.6412952089884,20.9995984016173,0,5718067.41765592,5.71806741765591,8.12113357659146,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2002,8,112,61,90.4168673059548,87.2201806225451,5.23253010722049,31.3091365228216,30.5990662804569,20.7140260930042,4.90411646590086,5718067.41765592,5.71806741765591,8.12113357659146,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2002,9,94,59,91.7930722064282,105.831325224604,11.5779116139354,33.7710842818141,31.2884939435017,21.1041365550704,0.656726907228071,5718067.41765592,5.71806741765591,8.12113357659146,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2002,10,148,76,81.1678714522396,235.671485747678,148.538654610814,39.7379518091439,31.0453011922568,22.5425501999606,0,5718067.41765592,5.71806741765591,8.12113357659146,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2002,11,140,120,87.0535141129092,324.25501986584,237.202510251578,39.7379518091439,30.8653413722793,22.5172891655121,0,5718067.41765592,5.71806741765591,8.12113357659146,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2002,12,156,139,85.5011043778385,175.1145581931,89.6138553772585,39.7379518091439,31.5913352353506,22.7000000218311,0,5718067.41765592,5.71806741765591,8.12113357659146,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2003,1,25,33,87.2163654541874,221.354216732653,134.136847499863,39.7379518091439,31.4717871520414,22.0217369531532,0,2246871.99475457,2.24687199475457,10.368005571346,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2003,2,44,97,69.4196787837998,191.820381685433,122.401204810085,39.7379518091439,31.6720782839151,21.9442971930446,0,2246871.99475457,2.24687199475457,10.368005571346,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2003,3,65,91,63.644377474804,281.301003651447,217.657529945833,39.7379518091439,31.2228011701959,22.8974798999158,0,2246871.99475457,2.24687199475457,10.368005571346,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2003,4,61,157,65.9571285056302,199.197891587713,133.240763131873,39.7379518091439,31.1234939912237,21.4614959797227,0,2246871.99475457,2.24687199475457,10.368005571346,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2003,5,50,109,61.2919678515699,279.958735255352,218.667269051793,39.7379518091439,30.1859337220709,21.5457429541163,0,2246871.99475457,2.24687199475457,10.368005571346,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2003,6,78,69,64.2222891543285,221.117771179322,156.89748973157,39.7379518091439,29.9765361648008,21.4636244869615,0,2246871.99475457,2.24687199475457,10.368005571346,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2003,7,130,82,79.7940763986733,248.98002015539,170.37861414152,38.5452811440311,29.8012048135321,21.1595984003151,0.693775100124828,2246871.99475457,2.24687199475457,10.368005571346,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2003,8,70,104,59.279216885088,40.076606457492,2.00592369295986,17.3321285094602,30.3027510260004,20.4202710787455,28.1696787235817,2246871.99475457,2.24687199475457,10.368005571346,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2003,9,144,86,79.2047188157537,83.4968873985321,4.19427712040254,17.4339356996927,30.9411044120789,20.7541063684058,2.42781124671689,2246871.99475457,2.24687199475457,10.368005571346,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2003,10,100,72,88.176003950188,275.967268993577,165.490562010003,39.7379518091439,31.3318172171413,22.70235944273,0,2246871.99475457,2.24687199475457,10.368005571346,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2003,11,101,73,95.3981927618923,349.716466053423,254.316566467285,39.7379518091439,31.2756224885044,21.6020682729392,0,2246871.99475457,2.24687199475457,10.368005571346,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2003,12,67,91,85.9000000628123,390.420983739646,304.518774852216,39.7379518091439,31.6264055857218,21.5350702699408,0,2246871.99475457,2.24687199475457,10.368005571346,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2004,1,126,109,94.1021083540706,88.3016065268153,5.92650602261225,28.0106425716216,31.150813276988,23.5486044404976,6.82991967911282,4862755.97648734,4.86275597648734,15.2307615478334,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2004,2,151,110,77.4566266010085,168.09327273388,78.9129517988029,39.7379518091439,31.2892369132444,23.0458734887671,0,4862755.97648734,4.86275597648734,15.2307615478334,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2004,3,92,89,59.2669678998281,233.602108537911,174.336345534727,39.7379518091439,30.6360140804306,23.7886044050316,0,4862755.97648734,4.86275597648734,15.2307615478334,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2004,4,106,79,78.9634538290491,241.030723050895,162.067670795333,39.7379518091439,31.6153212627733,21.9533634683693,0,4862755.97648734,4.86275597648734,15.2307615478334,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2004,5,117,99,74.217871539564,266.106726941335,191.887650547257,39.7379518091439,30.0856526041605,21.4453012129389,0,4862755.97648734,4.86275597648734,15.2307615478334,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2004,6,154,82,67.2531125516777,250.01245002287,182.758132704769,39.7379518091439,28.6872389383584,20.1730421748027,0,4862755.97648734,4.86275597648734,15.2307615478334,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2004,7,109,78,76.299297175733,236.494378009474,160.194879593141,39.7379518091439,29.2886446048936,20.6467871512754,0,4862755.97648734,4.86275597648734,15.2307615478334,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2004,8,70,56,91.6312248582342,127.181726915291,35.5561245220253,39.7351405611,29.9036847137543,20.0186345318714,0.00160642575667086,4862755.97648734,4.86275597648734,15.2307615478334,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2004,9,133,38,93.5732932033309,165.152510064673,71.5749999069306,39.7379518091439,30.7114256969896,20.5269879547946,0,4862755.97648734,4.86275597648734,15.2307615478334,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2004,10,102,58,93.8232932033309,263.749197167086,169.925200741933,39.7379518091439,30.9129618545134,21.4262148596676,0,4862755.97648734,4.86275597648734,15.2307615478334,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2004,11,62,52,87.0284135964022,274.524497863279,187.496887681953,39.7379518091439,30.8834739171836,21.209939730694,0,4862755.97648734,4.86275597648734,15.2307615478334,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2004,12,124,41,91.4955822894851,229.329116453607,137.832730902247,39.7379518091439,31.2396285026428,21.1484437467583,0,4862755.97648734,4.86275597648734,15.2307615478334,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2005,1,96,68,91.7198794721121,85.0087350362755,4.51847389208744,28.5072289221737,31.4241565872866,21.9739156631102,6.53544176604793,5343495.0548888,5.3434950548888,20.5742566027222,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2005,2,81,41,74.6008033599241,241.603413608658,155.772389423416,39.7379518091439,30.9575601504988,22.8833232749418,0,5343495.0548888,5.3434950548888,20.5742566027222,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2005,3,215,105,78.7604418145605,265.781325742423,187.023293047066,39.7379518091439,30.086224938971,23.3233032111662,0,5343495.0548888,5.3434950548888,20.5742566027222,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2005,4,157,84,71.3948795287963,240.312249210465,168.915261027325,39.7379518091439,30.8621385739032,21.2000602373636,0,5343495.0548888,5.3434950548888,20.5742566027222,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2005,5,275,144,74.1419679802584,88.5349396203895,15.4140562314585,38.7177710877844,30.0942871561012,21.4539357706246,0.593072289256865,5343495.0548888,5.3434950548888,20.5742566027222,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2005,6,158,102,69.1691767336374,266.325301480581,196.136245145376,39.7379518091439,29.4813152738364,20.9670582698531,0,5343495.0548888,5.3434950548888,20.5742566027222,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2005,7,238,88,90.6448795058162,131.562248819803,41.195080233865,39.4626506227087,29.1046586017532,20.4629116269001,0.160040160237127,5343495.0548888,5.3434950548888,20.5742566027222,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2005,8,98,63,92.8607430438919,83.2795181312714,5.30803212200303,24.5709839049113,30.5208333275883,20.6381927513214,9.01837350128884,5343495.0548888,5.3434950548888,20.5742566027222,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2005,9,201,91,101.413052110787,165.31104406487,49.0591365759631,39.4072289179607,31.1311747099022,20.9468373352265,0,5343495.0548888,5.3434950548888,20.5742566027222,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2005,10,104,48,95.9017068487573,258.593975940383,162.360743051552,39.7379518091439,30.556375501625,22.3070180559733,0,5343495.0548888,5.3434950548888,20.5742566027222,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2005,11,101,193,98.5013051703273,357.514056148299,259.013654685882,39.7379518091439,31.4440562409091,21.7704317100556,0,5343495.0548888,5.3434950548888,20.5742566027222,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2005,12,87,215,93.5778114671209,196.216867806921,102.639357398313,39.7379518091439,31.3780622022698,21.2866767036867,0,5343495.0548888,5.3434950548888,20.5742566027222,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2006,1,73,279,86.2979920322158,252.360140926867,166.062750896776,39.7379518091439,30.9107329548602,21.4606425676001,0,2993372.16523198,2.99337216523198,23.5676287679542,1,0,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2006,2,58,272,86.1108434133262,184.183634240943,98.0714860096514,39.7379518091439,31.4212750871497,21.6936646446167,0,2993372.16523198,2.99337216523198,23.5676287679542,1,0,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2006,3,90,241,79.3660642631561,299.22821296171,219.861345329438,39.7379518091439,30.5096987892825,23.1134035999038,0,2993372.16523198,2.99337216523198,23.5676287679542,1,0,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2006,4,110,421,78.5720881726368,216.174799264195,137.603212525088,39.7379518091439,30.9768072381077,21.3148292958976,0,2993372.16523198,2.99337216523198,23.5676287679542,1,0,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2006,5,193,395,85.9757028449491,164.467369562172,78.4921685260941,39.7379518091439,29.5035542331067,20.8620582277995,0,2993372.16523198,2.99337216523198,23.5676287679542,1,0,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2006,6,199,411,73.9558231552921,260.829819506909,186.873393598809,39.7379518091439,29.6967168869264,21.1824899792192,0,2993372.16523198,2.99337216523198,23.5676287679542,1,0,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2006,7,195,390,91.6454819828631,153.851004121773,62.2093373570576,39.7379518091439,29.7933534350261,22.6422389520699,0,2993372.16523198,2.99337216523198,23.5676287679542,1,0,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2006,8,100,217,96.8757028771213,112.781325436021,19.4274096326177,36.2177710935294,30.8073895599947,20.9222991897399,2.04959839616854,2993372.16523198,2.99337216523198,23.5676287679542,1,0,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2006,9,86,173,94.8729919755315,107.608835312257,17.1013052568857,31.8534136565335,30.8384337272031,20.6538252734755,3.45080321504319,2993372.16523198,2.99337216523198,23.5676287679542,1,0,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2006,10,68,167,96.4101406158692,94.8389558677214,5.02550204259803,25.2544176702997,30.8626505974306,22.3599999937188,5.8344377585309,2993372.16523198,2.99337216523198,23.5676287679542,1,0,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2006,11,21,139,96.0182730663254,364.45732953175,253.958132747665,39.7379518091439,30.9003514132825,21.2268574170798,0,2993372.16523198,2.99337216523198,23.5676287679542,1,0,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2006,12,30,144,88.4874498298369,189.594076179596,101.10753007682,39.7379518091439,31.1112349502533,21.0196987979383,0,2993372.16523198,2.99337216523198,23.5676287679542,1,0,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2007,1,63,15,80.2019077132505,203.59598374271,123.394578481774,39.7379518091439,30.9639457545606,21.5138052247136,0,7056910.8445212,7.0569108445212,30.6245396124753,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2007,2,38,18,103.424698887101,102.80692782268,6.05210849606847,33.0705823247213,32.2136947045843,22.4859036020486,3.87931726648506,7056910.8445212,7.0569108445212,30.6245396124753,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2007,3,20,15,79.4755018839396,288.150100187125,202.007429391026,39.7379518091439,30.2064758955714,22.5567971654685,0,7056910.8445212,7.0569108445212,30.6245396124753,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2007,4,37,20,79.1468874460243,230.692971961087,151.548694970617,39.7379518091439,31.1040662397821,21.4419578414365,0,7056910.8445212,7.0569108445212,30.6245396124753,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2007,5,74,19,78.8907631104251,293.190361421271,214.301807158443,39.7379518091439,29.7353815285556,21.0936847575697,0,7056910.8445212,7.0569108445212,30.6245396124753,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2007,6,29,171,72.9677710628893,248.112851368854,175.143875501242,39.7379518091439,28.9033333288139,20.3892871500498,0,7056910.8445212,7.0569108445212,30.6245396124753,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2007,7,60,165,83.4478915953732,169.996083971966,90.0509036911061,36.2374498011118,29.2713654395567,20.6296887761618,2.0369477916853,7056910.8445212,7.0569108445212,30.6245396124753,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2007,8,85,126,95.8207831248701,223.82148561899,124.587650562386,39.6486947909895,30.4668875698105,20.5841365396737,0.00642570274242436,7056910.8445212,7.0569108445212,30.6245396124753,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2007,9,54,37,90.525602279418,209.119879343423,118.505722850202,39.7379518091439,30.6742871698127,20.4896887641355,0,7056910.8445212,7.0569108445212,30.6245396124753,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2007,10,33,41,88.4888554461989,179.926907658098,91.4349397483121,39.7379518091439,30.1901004017596,21.4338052224921,0,7056910.8445212,7.0569108445212,30.6245396124753,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2007,11,12,79,85.4591365645688,490.202107839316,404.742771378483,39.7379518091439,30.8030521879234,21.1036043952268,0,7056910.8445212,7.0569108445212,30.6245396124753,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2007,12,17,77,88.9739959517636,182.828714730749,93.8531125348256,39.7379518091439,31.3172489610542,21.22584334339,0,7056910.8445212,7.0569108445212,30.6245396124753,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2008,1,24,250,82.1902609216162,202.423795140891,120.234839412582,39.7379518091439,31.0246987840737,21.9864457812175,0,5884325.24083802,5.88432524083802,36.5088648533134,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2008,2,43,208,80.5317268984385,286.783734991847,206.254317547902,39.7379518091439,31.3657730899183,21.770983933445,0,5884325.24083802,5.88432524083802,36.5088648533134,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2008,3,28,179,91.0218875609249,333.194176241097,242.17379500301,39.7379518091439,30.9122489887069,22.333554202773,0,5884325.24083802,5.88432524083802,36.5088648533134,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2008,4,23,120,77.328915760699,238.909236662838,161.582028277907,39.7379518091439,30.841897621691,21.1797891524901,0,5884325.24083802,5.88432524083802,36.5088648533134,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2008,5,57,254,70.3313253280149,186.105823241084,115.772991862163,39.7379518091439,29.7092369550682,21.2490863704298,0,5884325.24083802,5.88432524083802,36.5088648533134,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2008,6,33,119,72.9765060685246,205.982429948677,133.00341351827,39.7379518091439,29.5343975982513,21.380763040489,0,5884325.24083802,5.88432524083802,36.5088648533134,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2008,7,45,190,83.5274096492783,214.501807124739,130.973293012883,39.7379518091439,30.4429015672829,21.8559738775812,0,5884325.24083802,5.88432524083802,36.5088648533134,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2008,8,53,200,93.8209839020388,237.544477661929,145.384638388233,38.0808232950877,31.2375301031703,21.3523794944028,0.964257028933809,5884325.24083802,5.88432524083802,36.5088648533134,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2008,9,25,100,88.6867470951923,158.37409639167,68.0290160006787,39.7379518091439,30.9250903187028,20.7381726919887,0,5884325.24083802,5.88432524083802,36.5088648533134,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2008,10,49,188,85.8443774947201,263.801405634746,177.956626478448,39.7379518091439,30.9947690753094,21.5208735083002,0,5884325.24083802,5.88432524083802,36.5088648533134,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2008,11,24,169,85.4899598699976,310.546285299891,225.056124185463,39.7379518091439,30.8873293256185,21.736977914251,0,5884325.24083802,5.88432524083802,36.5088648533134,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2008,12,67,215,98.1083334957261,152.734638367312,54.6254016242353,39.7379518091439,31.481857372575,22.0836746970334,0,5884325.24083802,5.88432524083802,36.5088648533134,1,1,0,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2009,1,117,257,79.1887550354004,306.132630650777,226.941566206844,39.7379518091439,30.7829518203276,21.7449197003162,0,5741098.54225045,5.74109854225045,42.2499633955638,1,1,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2009,2,79,192,69.2755021244647,165.824497881663,96.550301134347,39.7379518091439,30.8881225241236,21.1605220511256,0,5741098.54225045,5.74109854225045,42.2499633955638,1,1,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2009,3,75,326,69.086747039274,200.216264931552,131.1286144946,39.7379518091439,30.3536947587408,22.1550200761083,0,5741098.54225045,5.74109854225045,42.2499633955638,1,1,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2009,4,29,180,64.1334336943416,147.857931558387,83.7230924430142,39.7379518091439,30.4079015953953,20.7457028392807,0,5741098.54225045,5.74109854225045,42.2499633955638,1,1,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2009,5,84,196,77.2171688079834,190.619477980587,113.402911806681,39.7379518091439,30.7329216846022,22.1038152759812,0,5741098.54225045,5.74109854225045,42.2499633955638,1,1,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2009,6,26,111,65.4695783906194,232.170481946095,166.70120505061,39.7379518091439,30.1171385523785,21.7945281300679,0,5741098.54225045,5.74109854225045,42.2499633955638,1,1,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2009,7,10,105,86.2983936401735,134.222891719466,47.9296184859601,39.733032125067,30.2392269176652,21.5975100390882,0.00301204821521259,5741098.54225045,5.74109854225045,42.2499633955638,1,1,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2009,8,11,98,88.7883534642108,123.059638693629,34.3082329298119,39.6947791145509,31.0169076651454,21.1322791011458,0.0248995981138035,5741098.54225045,5.74109854225045,42.2499633955638,1,1,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2009,9,3,51,99.8433734097155,145.125501923772,45.2400602413469,39.7379518091439,31.4740060093891,21.2872791041332,0,5741098.54225045,5.74109854225045,42.2499633955638,1,1,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2009,10,4,61,101.675501972796,141.737349437423,40.0614457566097,39.7379518091439,32.0013754434854,21.8095381748245,0,5741098.54225045,5.74109854225045,42.2499633955638,1,1,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2009,11,6,42,96.2930722753686,160.15471892759,63.8613454290183,39.7379518091439,32.2018675306236,22.3334437872033,0,5741098.54225045,5.74109854225045,42.2499633955638,1,1,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2009,12,5,31,95.2140562448157,312.304518243874,217.09347393235,39.7379518091439,32.6072189262114,22.0687249156845,0,5741098.54225045,5.74109854225045,42.2499633955638,1,1,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2010,1,4,35,94.1361445921013,127.399698862589,33.2622489890899,39.7379518091439,32.8814658314349,22.534226961404,0,12198300.4380397,12.1983004380397,54.4482638336036,1,0,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2010,2,1,25,73.2260040911326,208.925903672674,135.699598396638,39.7379518091439,32.7453714585209,22.3484036185177,0,12198300.4380397,12.1983004380397,54.4482638336036,1,0,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2010,3,2,36,81.0384538413052,145.095481910859,64.0554215955926,39.7379518091439,31.5637549722051,22.6649799193723,0,12198300.4380397,12.1983004380397,54.4482638336036,1,0,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2010,4,1,38,75.5454819231148,299.022289368043,223.476204730421,39.7379518091439,31.9622791244323,22.30025099559,0,12198300.4380397,12.1983004380397,54.4482638336036,1,0,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2010,5,5,32,78.7242971519869,221.38835369248,142.66265063305,39.7379518091439,30.9785241218935,22.4340562322532,0,12198300.4380397,12.1983004380397,54.4482638336036,1,0,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2010,6,1,18,71.1238956987618,245.965562284232,174.841365369927,39.7379518091439,30.1241164724511,21.8440160655592,0,12198300.4380397,12.1983004380397,54.4482638336036,1,0,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2010,7,6,30,88.7888553190423,293.427911245201,204.732028195657,39.6450803155401,30.1902510248514,21.4766164515392,0.054116465270998,12198300.4380397,12.1983004380397,54.4482638336036,1,0,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2010,8,3,44,104.277710803541,109.577510029437,10.7750000173308,34.1696786631542,31.2084537758885,21.323433745817,3.21907630921098,12198300.4380397,12.1983004380397,54.4482638336036,1,0,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2010,9,0,50,100.8198795242,158.923895380104,52.5361445668232,39.7379518091439,31.7989758640887,21.6146285351979,0,12198300.4380397,12.1983004380397,54.4482638336036,1,0,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2010,10,1,26,104.12590360833,112.516264957597,11.8744979876591,36.2514056010419,31.5842168666273,21.983574308066,2.02761044397382,12198300.4380397,12.1983004380397,54.4482638336036,1,0,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2010,11,1,23,90.3075302231264,257.528614580392,163.734336914308,39.7379518091439,30.9504818858871,21.8002008185329,0,12198300.4380397,12.1983004380397,54.4482638336036,1,0,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2010,12,3,26,98.1923694380795,236.980120509504,138.788855410963,39.7379518091439,31.3331826834315,21.554969854623,0,12198300.4380397,12.1983004380397,54.4482638336036,1,0,1,1,1,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2011,1,0,29,101.935542171739,179.274297170371,77.3402609729384,39.7379518091439,31.3691465787619,21.7822188660802,0,4499205.3832127,4.4992053832127,58.9474692168163,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2011,2,0,42,80.823293218651,169.835943903789,89.0122490771803,39.7379518091439,31.1970180814046,21.8558734870819,0,4499205.3832127,4.4992053832127,58.9474692168163,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2011,3,0,52,83.2050201768377,148.688453842837,65.4835342269346,39.7379518091439,30.5655422114943,21.8601606189008,0,4499205.3832127,4.4992053832127,58.9474692168163,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
"PASTAZA",2011,4,1,86,75.8900602333038,324.867369885425,248.97479934386,39.7379518091439,31.2556023961569,21.5941867713469,0,4499205.3832127,4.4992053832127,58.9474692168163,0,0,0,0,0,18727,"DATEM DEL MARA�ON","LORETO","160705"
